id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
63289906,,3500,3500,3500.0, 36 months, 14.65%,120.73,C,C5,Warehouse Manager,3 years,MORTGAGE,68000.0,Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63289906,,debt_consolidation,Debt consolidation,329xx,FL,34.75,0,Jun-1999,690,694,2,,,16,0,14699,53.6%,24,w,0.0,0.0,4310.493310016,4310.49,3500.0,810.49,0.0,0.0,0.0,Apr-2018,932.9,,Sep-2019,729,725,0,,1,Individual,,,,0,0,211654,,,,,,,,,,,,27400,,,,11,13228,225.0,97.2,0,0,150.0,196,2,2,2,21.0,,4.0,,0,4,10,4,4,8,11,14.0,10,16,0.0,0,0,5,100.0,100.0,0,0,248156,52213,8000,58343,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
48626241,,23000,23000,23000.0, 60 months,  9.17%,479.35,B,B2,manager,6 years,MORTGAGE,60000.0,Source Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48626241,,credit_card,Credit card refinancing,782xx,TX,17.24,0,Feb-1994,755,759,0,,,7,0,21878,64.7%,13,w,0.0,0.0,28834.8948421042,28834.89,23000.0,5786.95,47.94,0.0,0.0,Jul-2020,488.15,,Jul-2020,609,605,0,,1,Individual,,,,0,0,94040,,,,,,,,,,,,33800,,,,1,13434,11522.0,65.5,0,0,128.0,255,17,17,2,113.0,,10.0,,0,2,2,4,6,4,5,7.0,2,7,0.0,0,0,0,100.0,50.0,0,0,168672,28872,33400,16872,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
65727438,,10000,10000,10000.0, 60 months, 15.41%,240.06,D,D1,Route Sales Represenative,4 years,MORTGAGE,56000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65727438,,debt_consolidation,Debt consolidation,902xx,CA,16.14,0,Jul-1995,660,664,1,58.0,76.0,9,1,5054,50%,27,w,0.0,0.0,14055.8870894668,14055.89,10000.0,4055.89,0.0,0.0,0.0,Sep-2019,3501.81,,Aug-2020,749,745,0,,1,Individual,,,,0,0,389567,,,,,,,,,,,,10100,,,,3,43285,3767.0,52.9,0,0,144.0,244,24,4,3,24.0,,4.0,,0,1,2,3,10,10,4,14.0,2,9,0.0,0,0,2,83.3,0.0,1,0,438891,68346,8000,71791,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
572699,,7000,7000,7000.0, 36 months, 12.05%,232.67,C,C1,Assistant Teacher,< 1 year,RENT,42000.0,Not Verified,Nov-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=572699,,debt_consolidation,Debt consolidation,700xx,LA,8.49,1,Apr-1998,665,669,1,15.0,83.0,15,1,5857,24.7%,35,w,0.0,0.0,6768.59,6768.59,5218.72,1301.26,0.0,248.61,44.7498,Apr-2018,232.67,,Oct-2018,514,510,0,52.0,1,Individual,,,,0,4682,5857,,,,,,,,,,,,23700,,,,8,390,2287.0,64.3,0,0,,211,1,1,2,12.0,52.0,1.0,15.0,5,5,9,5,16,0,15,33.0,9,15,0.0,0,0,3,81.2,20.0,1,0,23700,5857,6400,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
66190819,,22950,22950,22950.0, 36 months,  9.17%,731.63,B,B2,Atty,10+ years,MORTGAGE,57000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66190819,,debt_consolidation,Debt consolidation,816xx,CO,18.32,0,Feb-1994,810,814,0,,,8,0,71435,12.2%,14,w,0.0,0.0,26013.728339715097,26013.73,22950.0,3063.73,0.0,0.0,0.0,Jan-2018,8471.09,,Aug-2020,819,815,0,,1,Individual,,,,0,0,251344,,,,,,,,,,,,189100,,,,0,31418,93432.0,14.4,0,0,93.0,261,47,47,2,89.0,,8.0,,0,4,4,5,7,1,7,11.0,5,8,0.0,0,0,0,100.0,0.0,0,0,416100,71435,127100,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
41540438,,21000,21000,21000.0, 36 months,  7.89%,657.0,A,A5,Sales Consultant,1 year,OWN,96000.0,Source Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41540438,,debt_consolidation,Debt consolidation,431xx,OH,15.95,1,Oct-2000,675,679,0,14.0,,7,0,31156,96.5%,13,w,0.0,0.0,23642.741196457002,23642.74,21000.0,2642.74,0.0,0.0,0.0,Mar-2018,656.94,,Sep-2019,629,625,0,,1,Individual,,,,0,0,168265,,,,,,,,,,,,32300,,,,1,24038,1144.0,96.5,0,0,140.0,172,47,10,1,47.0,14.0,11.0,14.0,0,4,4,4,7,4,4,8.0,4,7,0.0,0,0,1,92.3,75.0,0,0,189655,53309,32300,31945,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
54718230,,24025,24025,23950.0, 60 months, 18.55%,617.29,E,E2,Materials Manager,1 year,OWN,74100.0,Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=54718230,,debt_consolidation,Debt consolidation,142xx,NY,21.86,0,Feb-2005,685,689,0,60.0,,15,0,8761,30.3%,35,f,0.0,0.0,27866.420008942998,27779.43,24025.0,3841.42,0.0,0.0,0.0,Jun-2016,21718.28,,Sep-2018,644,640,0,60.0,1,Individual,,,,0,0,47549,,,,,,,,,,,,28900,,,,7,3170,5539.0,61.3,0,0,108.0,124,5,5,0,5.0,60.0,0.0,60.0,1,3,3,6,12,17,10,18.0,3,15,0.0,0,0,2,97.1,33.3,0,0,73877,47549,14300,44977,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
68132833,,12500,12500,12500.0, 36 months,  9.17%,398.49,B,B2,teacher ,5 years,MORTGAGE,47553.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68132833,,credit_card,Credit card refinancing,976xx,OR,17.39,0,Jun-1989,720,724,0,,,19,0,8962,49%,26,w,0.0,0.0,14358.2268500248,14358.23,12500.0,1858.23,0.0,0.0,0.0,Jan-2019,398.35,,Oct-2019,719,715,0,,1,Individual,,,,0,0,149557,0.0,5.0,0.0,0.0,27.0,42048.0,83.0,1.0,2.0,4144.0,74.0,18300,0.0,0.0,0.0,2,10683,6427.0,57.2,0,0,78.0,318,10,10,2,17.0,,17.0,,0,4,5,6,6,10,13,14.0,5,19,0.0,0,0,1,100.0,40.0,0,0,174382,51010,15000,50980,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40422503,,25725,25725,25725.0, 60 months,  8.67%,529.9,B,B1,General Manager,10+ years,MORTGAGE,600000.0,Verified,Feb-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40422503,,credit_card,Credit card refinancing,794xx,TX,5.27,0,Jul-1994,720,724,1,32.0,,15,0,19753,41.9%,37,w,0.0,0.0,19210.1,19210.1,12769.17,4705.14,0.0,1735.79,312.4422,Nov-2017,529.9,,Jan-2020,509,505,0,,1,Individual,,,,0,0,460713,,,,,,,,,,,,47100,,,,6,32908,12524.0,38.9,0,0,125.0,246,5,4,3,7.0,32.0,5.0,32.0,0,4,6,5,14,7,11,26.0,6,15,0.0,0,0,5,94.6,20.0,0,0,520061,65791,20500,54662,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
66524097,,28000,28000,28000.0, 60 months, 14.48%,658.5,C,C5,Project Management Consultant,< 1 year,MORTGAGE,122000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66524097,,debt_consolidation,Debt consolidation,852xx,AZ,22.03,0,Mar-1999,660,664,2,26.0,78.0,18,1,12464,34.5%,40,w,0.0,0.0,40254.26,40254.26,28000.0,11496.88,757.38,0.0,0.0,Apr-2020,7318.49,,Apr-2020,684,680,0,52.0,1,Individual,,,,0,0,465063,,,,,,,,,,,,34600,,,,10,27357,7151.0,63.2,0,0,201.0,195,14,6,4,17.0,26.0,3.0,26.0,1,5,6,7,15,12,11,23.0,6,18,0.0,0,0,4,93.5,14.3,1,0,484424,157367,17100,141626,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
66563427,,11000,11000,11000.0, 60 months, 15.41%,264.07,D,D1,Delivery,3 years,RENT,60000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66563427,,credit_card,Credit card refinancing,435xx,OH,29.62,0,Jun-2003,660,664,1,,,13,0,15181,76.7%,46,w,0.0,0.0,9776.04,9776.04,5194.6,3764.95,0.0,816.49,146.9682,Oct-2018,264.07,,Apr-2019,549,545,0,,1,Individual,,,,0,0,57553,2.0,1.0,1.0,1.0,8.0,42372.0,,4.0,11.0,2755.0,77.0,19800,6.0,2.0,6.0,12,4427,1083.0,86.1,0,0,126.0,150,1,1,0,16.0,,4.0,,0,5,11,5,19,8,12,38.0,11,13,0.0,0,0,5,100.0,80.0,0,0,64044,57553,7800,44244,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
64969016,,5000,5000,5000.0, 36 months,  8.18%,157.1,B,B1,Customer Service,3 years,RENT,35000.0,Not Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=64969016,,debt_consolidation,Debt consolidation,272xx,NC,29.66,0,May-1985,670,674,0,,79.0,6,1,2009,14%,32,f,0.0,0.0,5277.060000003,5277.06,5000.0,277.06,0.0,0.0,0.0,Aug-2016,3681.6,,Dec-2016,719,715,0,47.0,1,Individual,,,,0,593,6571,,,,,,,,,,,,14550,,,,4,1095,4067.0,9.0,0,0,216.0,366,12,7,1,16.0,,9.0,,0,3,5,9,12,9,5,23.0,4,6,,0,0,2,72.0,0.0,1,0,19750,6571,12200,5200,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
57588236,,14000,14000,14000.0, 60 months, 18.25%,357.42,E,E1,Administrative Manager,10+ years,OWN,78200.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57588236,,vacation,Vacation,104xx,NY,22.73,1,May-1990,665,669,0,6.0,,16,0,86643,81%,33,w,0.0,0.0,16983.29,16983.29,14000.0,2983.29,0.0,0.0,0.0,Nov-2016,12007.8,,Aug-2020,724,720,0,,1,Individual,,,,0,0,298779,,,,,,,,,,,,93500,,,,0,18674,0.0,100.0,0,0,132.0,303,32,28,3,45.0,,,6.0,0,8,13,8,14,8,14,22.0,13,16,0.0,0,0,0,97.0,100.0,0,0,357532,98980,16800,11832,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
46386462,,16375,16375,16375.0, 60 months, 14.65%,386.56,C,C5,,,RENT,36441.24,Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46386462,,debt_consolidation,Debt consolidation,292xx,SC,36.96,1,Mar-1991,680,684,1,28.0,,8,0,13542,45%,26,f,0.0,0.0,23166.8,23166.8,16375.0,6791.8,0.0,0.0,0.0,Apr-2020,386.41,,Apr-2020,709,705,0,17.0,1,Individual,,,,0,0,32324,,,,,,,,,,,,24172,,,,2,4617,6624.0,68.0,0,0,115.0,289,4,4,5,40.0,,6.0,28.0,0,4,6,7,8,7,6,15.0,4,7,,0,1,1,92.0,66.7,0,0,46840,32324,19872,22668,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
63424283,,33000,33000,33000.0, 60 months, 19.99%,874.12,E,E4,Senior Software Quality Engineer,< 1 year,MORTGAGE,66000.0,Source Verified,Oct-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63424283,,debt_consolidation,Debt consolidation,352xx,AL,24.76,0,Aug-2002,730,734,0,,,9,0,21814,47.1%,16,w,0.0,0.0,14823.39,14823.39,6314.58,8508.81,0.0,0.0,0.0,Mar-2017,874.12,,Aug-2017,589,585,0,,1,Individual,,,,0,0,213260,,,,,,,,,,,,46300,,,,3,23696,23447.0,43.4,0,0,135.0,158,26,10,1,121.0,,10.0,,0,2,3,3,4,8,5,7.0,3,9,0.0,0,0,1,100.0,33.3,0,0,256981,85139,41400,70332,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
41850389,,30000,30000,30000.0, 36 months, 16.99%,1069.44,D,D3,Lpn,10+ years,MORTGAGE,135000.0,Source Verified,Feb-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41850389,,credit_card,Credit card refinancing,212xx,MD,12.12,0,Dec-1997,680,684,0,,81.0,21,1,31134,70.8%,26,f,0.0,0.0,38442.862231330604,38442.86,30000.0,8442.86,0.0,0.0,0.0,Mar-2018,1069.09,,Feb-2020,669,665,0,,1,Individual,,,,0,0,307265,,,,,,,,,,,,44000,,,,5,15363,7011.0,78.9,0,0,11.0,111,2,2,4,2.0,,11.0,,0,13,15,14,15,1,19,21.0,15,21,0.0,0,0,3,100.0,57.1,0,1,348377,58987,33300,31688,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
63448000,,35000,35000,35000.0, 36 months, 13.67%,1190.62,C,C4,Regional Director/Exec. Branch Director,10+ years,MORTGAGE,92000.0,Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63448000,,debt_consolidation,Debt consolidation,300xx,GA,19.59,1,Feb-1997,690,694,0,23.0,,6,0,21042,97.9%,21,w,0.0,0.0,42030.9864143523,42030.99,35000.0,7030.99,0.0,0.0,0.0,Dec-2017,14595.32,,Jan-2020,604,600,0,23.0,1,Individual,,,,0,0,186797,,,,,,,,,,,,21500,,,,0,37359,458.0,97.9,0,0,144.0,225,72,39,1,103.0,,,23.0,1,2,2,3,7,10,3,10.0,2,6,0.0,0,1,0,90.5,100.0,0,0,226212,71734,21500,56712,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
41900517,,24000,24000,24000.0, 60 months, 14.65%,566.56,C,C5,Registered nurse,10+ years,MORTGAGE,65000.0,Source Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41900517,,credit_card,Credit card refinancing,173xx,PA,21.86,0,Oct-2001,695,699,1,,,5,0,23565,87.3%,28,w,0.0,0.0,29240.8876321809,29240.89,24000.0,5240.89,0.0,0.0,0.0,Dec-2016,351.59,,Sep-2019,714,710,0,,1,Individual,,,,0,0,281040,,,,,,,,,,,,27000,,,,6,56208,72.0,92.8,0,0,160.0,154,7,7,7,7.0,,3.0,,0,1,3,1,4,14,3,7.0,3,5,0.0,0,0,3,100.0,100.0,0,0,292385,66169,1000,47285,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
43936162,,15000,15000,15000.0, 60 months, 13.33%,343.84,C,C3,store manager ,10+ years,MORTGAGE,40000.0,Not Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43936162,,debt_consolidation,Debt consolidation,283xx,NC,30.39,0,Oct-1999,695,699,1,30.0,,12,0,17336,58.2%,18,w,0.0,0.0,20618.77,20618.77,15000.0,5618.77,0.0,0.0,0.0,Mar-2020,343.32,,Apr-2020,719,715,0,,1,Individual,,,,0,0,141265,,,,,,,,,,,,29800,,,,3,11772,9223.0,65.2,0,0,136.0,185,4,4,1,51.0,30.0,1.0,30.0,0,4,6,6,7,3,9,14.0,6,12,0.0,0,0,1,94.4,50.0,0,0,171830,39819,26500,32140,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
46787064,,18000,18000,18000.0, 60 months, 16.55%,443.01,D,D2,Sales ,5 years,RENT,55000.0,Source Verified,May-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46787064,,credit_card,Credit card refinancing,113xx,NY,28.19,0,Jan-2004,685,689,2,59.0,,19,0,23310,59.2%,26,w,0.0,0.0,5829.42,5829.42,2522.81,2760.21,0.0,546.4,98.352,May-2016,443.01,,Oct-2017,499,0,0,59.0,1,Individual,,,,0,0,31469,,,,,,,,,,,,39400,,,,12,1748,5051.0,74.0,0,0,135.0,135,1,1,0,5.0,59.0,1.0,59.0,1,8,16,9,12,4,18,22.0,16,19,0.0,0,0,4,96.2,37.5,0,0,48039,31469,19400,8639,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
67278871,,10000,10000,10000.0, 36 months, 14.48%,344.12,C,C5,Lead Creative Services Designer,6 years,RENT,85000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67278871,,debt_consolidation,Debt consolidation,910xx,CA,32.12,0,Aug-1993,670,674,0,,,31,0,66233,78.3%,44,w,0.0,0.0,6478.36,6478.36,4188.5,1653.5,0.0,636.36,114.5448,May-2017,344.12,,Nov-2017,584,580,0,,1,Individual,,,,0,0,66542,1.0,1.0,1.0,3.0,10.0,309.0,21.0,4.0,4.0,13021.0,77.0,84600,0.0,7.0,1.0,7,2218,2521.0,92.5,0,0,92.0,268,3,3,0,8.0,,8.0,,0,9,24,10,11,8,30,36.0,26,31,0.0,0,0,5,100.0,80.0,0,0,86100,66542,33600,1500,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
38514378,,25600,25600,25600.0, 36 months,  8.19%,804.46,A,A5,Program Head,7 years,OWN,112000.0,Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38514378,,credit_card,Credit card refinancing,300xx,GA,13.33,0,Jan-1999,695,699,0,,,10,0,20586,48.1%,24,f,0.0,0.0,28934.989409524198,28934.99,25600.0,3334.99,0.0,0.0,0.0,Dec-2017,1606.11,,Aug-2020,834,830,0,,1,Individual,,,,0,0,333216,,,,,,,,,,,,42800,,,,2,37024,13898.0,58.8,0,0,176.0,191,76,2,3,76.0,,2.0,,0,3,5,5,9,4,8,17.0,5,10,0.0,0,0,2,100.0,25.0,0,0,357768,60354,33700,39768,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
57752328,,8000,8000,8000.0, 36 months,  9.99%,258.1,B,B3,Owner Farrier,10+ years,OWN,50000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57752328,,debt_consolidation,Debt consolidation,825xx,WY,25.13,0,May-1991,670,674,2,30.0,,13,0,14380,63.1%,27,f,0.0,0.0,9282.7174784015,9282.72,8000.0,1282.72,0.0,0.0,0.0,Aug-2018,258.1,,Aug-2018,714,710,0,,1,Individual,,,,0,890,34148,,,,,,,,,,,,22800,,,,3,2627,6672.0,65.1,0,0,185.0,291,2,2,0,2.0,30.0,2.0,30.0,0,9,11,9,14,9,12,18.0,11,13,0.0,0,0,3,88.9,55.6,0,0,51007,34148,19100,28207,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40979559,,25000,25000,25000.0, 36 months, 14.65%,862.36,C,C5,Regional Director,9 years,MORTGAGE,153000.0,Verified,Feb-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40979559,,other,Other,117xx,NY,16.34,0,Jul-1988,715,719,1,24.0,,39,0,30039,54.9%,70,f,0.0,0.0,31023.3121629713,31023.31,25000.0,6023.31,0.0,0.0,0.0,Nov-2017,3395.52,,Dec-2019,674,670,0,,1,Individual,,,,0,0,359488,,,,,,,,,,,,54700,,,,10,9460,11668.0,64.1,0,0,106.0,319,2,1,2,2.0,24.0,1.0,24.0,0,6,10,9,19,28,18,39.0,10,39,0.0,0,0,7,95.7,37.5,0,0,428252,157768,32500,133668,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
61489803,,5000,5000,5000.0, 36 months,  6.24%,152.66,A,A2,porte,10+ years,RENT,49000.0,Source Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61489803,,credit_card,Credit card refinancing,112xx,NY,20.4,1,Mar-2000,695,699,0,13.0,,10,0,3957,20.3%,15,w,0.0,0.0,5208.94,5208.94,5000.0,208.94,0.0,0.0,0.0,Jul-2016,3989.39,,Jul-2016,704,700,0,13.0,1,Individual,,,,0,0,35950,,,,,,,,,,,,19500,,,,5,3994,12049.0,24.2,0,0,126.0,186,14,8,0,14.0,,8.0,,1,4,5,6,7,3,8,11.0,5,10,0.0,0,1,1,93.3,0.0,0,0,57531,35950,15900,38031,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
59829410,,10500,10500,10500.0, 36 months,  9.99%,338.76,B,B3,I.T. Business Analyst,10+ years,RENT,65000.0,Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59829410,,debt_consolidation,Debt consolidation,553xx,MN,23.19,0,May-1995,675,679,0,,61.0,11,2,10199,40.6%,24,f,0.0,0.0,11539.8700020185,11539.87,10500.0,1039.87,0.0,0.0,0.0,Nov-2016,7141.82,,Aug-2020,669,665,0,,1,Individual,,,,0,0,40392,,,,,,,,,,,,25100,,,,6,3672,5295.0,65.4,0,0,94.0,244,2,2,2,2.0,,14.0,,0,3,5,3,7,4,8,18.0,5,11,0.0,0,0,3,100.0,33.3,2,0,65292,40392,15300,40192,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
37907231,,6000,6000,6000.0, 36 months,  9.49%,192.17,B,B2,Tour Guide,2 years,RENT,40000.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37907231,,credit_card,Credit card refinancing,209xx,MD,5.88,0,Apr-2000,680,684,0,26.0,65.0,10,1,4513,46.1%,26,f,0.0,0.0,6877.4300542937,6877.43,6000.0,877.43,0.0,0.0,0.0,Jun-2017,1503.0,,Aug-2020,664,660,0,79.0,1,Individual,,,,0,3649,4513,,,,,,,,,,,,9800,,,,4,564,2938.0,59.8,0,0,172.0,176,1,1,0,4.0,75.0,11.0,26.0,0,3,6,5,10,2,10,24.0,6,10,0.0,0,0,3,84.6,33.3,0,0,9800,4513,7300,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
47757521,,7475,7475,7475.0, 36 months, 21.67%,284.2,E,E5,Content Operations,1 year,RENT,39000.0,Verified,May-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=47757521,,small_business,Business,900xx,CA,19.48,0,May-2003,665,669,1,,119.0,7,1,4245,33.7%,12,w,0.0,0.0,2935.49,2935.49,1102.82,868.58,0.0,964.09,173.5362,Dec-2015,284.2,,Oct-2016,629,625,0,,1,Individual,,,,0,0,17257,,,,,,,,,,,,12600,,,,4,2876,8355.0,33.7,0,0,92.0,144,1,1,0,1.0,,1.0,,0,3,3,4,5,4,5,8.0,3,7,0.0,0,0,3,100.0,25.0,1,0,28422,17257,12600,15822,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
48926223,,4900,4900,4900.0, 36 months, 12.29%,163.43,C,C1,Administrator Assistant,3 years,MORTGAGE,46000.0,Not Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48926223,,major_purchase,Major purchase,770xx,TX,10.54,0,Dec-1998,680,684,2,30.0,,13,0,8934,37%,31,f,0.0,0.0,5884.2168227124,5884.22,4900.0,984.22,0.0,0.0,0.0,Jan-2018,1266.45,,Sep-2018,744,740,0,35.0,1,Individual,,,,0,549,36422,,,,,,,,,,,,24000,,,,8,2801,1630.0,72.0,0,0,158.0,99,9,9,1,10.0,,1.0,,0,5,12,12,12,9,12,21.0,10,13,,0,0,4,94.0,80.0,0,0,65196,8934,8150,0,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,14.37,Oct-2017,Dec-2017,Oct-2017,3.0,16.0,Late (16-30 days),43.11,1262.62,21.26,N,,,,,,
40993081,,12000,12000,12000.0, 36 months,  6.92%,370.09,A,A4,IT,6 years,RENT,75000.0,Not Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40993081,,debt_consolidation,Debt consolidation,077xx,NJ,17.87,0,Jul-2004,710,714,0,,,13,0,26565,41.8%,29,w,0.0,0.0,12695.83,12695.83,12000.0,695.83,0.0,0.0,0.0,Feb-2016,8999.54,,Jun-2020,754,750,0,,1,Individual,,,,0,0,50053,,,,,,,,,,,,63500,,,,5,3850,24504.0,46.1,0,0,115.0,128,2,2,0,6.0,,,,0,3,5,7,8,10,11,18.0,5,13,0.0,0,0,3,100.0,14.3,0,0,103411,50053,45500,28870,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
